case_uuid,violation_uuid,state_name,employer_name,employer_dba_name,employer_city,violation_category,case_status,date_opened,date_paid,date_closed,amount_claimed,amount_assessed,amount_paid
792d05b9-87e7-4a6d-bdf9-51511b8328f2,03a931a3-d5d2-4d50-a96c-0b098aaadfe0,Iowa,Chezik - Bell,,,,,2010-01-14,,,500.0,0.0,0.0
4aa80bfb-11b8-4192-9430-1daaddb544f6,8d18644f-7985-4c53-afce-8d97538fc0c9,Iowa,Evaristo Abreu,,,,,2010-01-14,,,990.0,0.0,0.0
dd0d55a8-e694-4149-9082-6d78d4d068b6,df576584-fd56-4e64-ba09-842a0e8ce6ac,Iowa,Unified Pictures,,,,,2010-01-15,,,0.0,0.0,0.0
e70bc1cd-0dae-45a0-949b-1e32b1364987,6e2079e1-3190-4294-b8ef-c90c79628ca0,Iowa,Heartland Inc.,,,,,2010-01-15,,,4000.0,0.0,0.0
90189765-28e3-4d8b-9cb1-50325b4743d3,9b62e02f-1e3a-46b3-81c4-d8088ba8d994,Iowa,Logan Communications,,,,,2010-01-15,,,659.0,0.0,0.0
c2b37071-9e49-4749-bee3-1c2f27771a3c,c55b2e49-1bc5-4e4e-911c-7f11917278f6,Iowa,The Mobius Club,,,,,2010-01-18,,,184.0,0.0,186.0
e7365074-af5f-44ed-bc6a-87c5db2e0b1c,9136a2fb-6df6-41ed-9585-7db2a6a628f5,Iowa,Pioneer Transfer,,,,,2010-01-19,,,110.0,0.0,0.0
bd83955d-4638-4e80-9417-3fb8676c5282,d12110cb-97d2-4656-b733-0b1c8f9a0365,Iowa,Cole's Auto Repair,,,,,2010-01-19,,,602.0,0.0,0.0
2f8ce01a-a88e-4788-91b3-5c2dd7ec93f2,0f263d8e-0773-4151-9387-3a445cc0ae59,Iowa,"Castle Concrete Service, Inc. ",,,,,2010-01-19,,,2308.0,889.0,3000.0
138799b7-0bd6-473f-b275-245c6e5805ad,5273966f-42b7-4c94-a12b-c56640656821,Iowa,United Healthcare,,,,,2010-01-19,,,561.0,0.0,0.0
c71bd372-50c7-49be-9711-b4f9705166e9,f2830ea7-6d92-47ae-8db3-fd2874f18d36,Iowa,Unified Pictures,,,,,2010-01-20,,,1050.0,0.0,0.0
3e2e6b06-2e7e-49f4-bba4-b0bee9db16a4,e34ed1db-4406-42f2-99ef-890735afeb1f,Iowa,Fuel Express,,,,,2010-01-20,,,593.0,0.0,0.0
e6d12296-a464-423e-8066-1dc6b4a1cc02,59473a43-64f4-4acc-b59e-585cb2643e63,Iowa,Uncle Joe's General Store,,,,,2010-01-21,,,450.0,0.0,0.0
efa139c8-f791-497b-b997-aee14f8d788d,cdd4c624-d170-42cb-86f2-abbc86446229,Iowa,Tucker Staffing LLC,,,,,2010-01-21,,,2050.0,0.0,0.0
accb2db4-72a2-4b3a-8889-42ef19bd9418,7ea50ac4-8415-4b5a-b606-628b5933d788,Iowa,Ed Stivers Ford,,,,,2010-01-21,,,1260.0,0.0,0.0
baeed034-3e70-4d80-bb88-4e3d6075c4ce,00dbdc09-30b3-45f0-838b-b1ef7a4625a5,Iowa,Global Cellular,,,,,2010-01-21,,,110.0,0.0,0.0
1b0d69b2-89fb-43e4-9c08-1a33db7ab968,3c84095d-3cd6-4104-bca5-98c5e3d272f0,Iowa,Murpy's Flooring,,,,,2010-01-22,,,993.0,0.0,710.0
32fdb487-810d-4db1-a11d-826afd00d50d,70c1fc04-efb2-416c-88db-78e9594e572e,Iowa,Jesup Motor Supply,,,,,2010-01-22,,,3095.0,0.0,0.0
1114b645-a104-4b4e-8ba9-c3edb3843a6e,247612b9-6b15-4a6c-92d3-8e735a7a1ffd,Iowa,J N R Farms,,,,,2010-01-25,,,3263.0,0.0,0.0
05a60bad-f382-47b1-8cc3-da962b973edf,e6d99a43-d67d-415b-9b9b-4af9ceeccb59,Iowa,Shottenkirk Inc. ,,,,,2010-01-25,,,1800.0,0.0,910.0
4ef73379-3789-4ff4-ad15-5e43f3091b5b,9161f963-8fee-4dbe-aefd-894bbe442e34,Iowa,Gee Willie Entertainment,,,,,2010-01-25,,,2021.0,3826.0,4124.0
30dc1e4a-3a5c-4142-a628-c2a7503734ea,97acb6da-3b9f-4e59-a31e-40ed2c61146b,Iowa,Dynamic Imaging Group,,,,,2010-01-25,,,2000.0,0.0,0.0
b1cb3ae7-1dbd-4e6d-bc82-361d7df49172,e92d506b-5d55-41cb-ae6e-c37f5a0b6bdc,Iowa,Total Connexions ,,,,,2010-01-25,,,222.0,0.0,0.0
4e42d468-95c1-437c-9dbe-e5bd33c0bcb8,067fd774-9c49-4881-976f-c6b4b6b4038a,Iowa,Waveland East Cafe,,,,,2010-01-25,,,600.0,0.0,240.0
a1b30745-f639-41a9-8fd2-f09671ef99d6,bb2f5a99-1d0e-44f2-a995-282cce842b55,Iowa,"N & M Transfer Company, Inc.  ",,,,,2010-01-27,,,4878.0,0.0,0.0
341549e0-fd40-43ad-bf13-cec08dda4fe5,a0f453d7-87f5-49cc-917a-eb722545b796,Iowa,Professional Building Services,,,,,2010-01-27,,,589.0,0.0,0.0
9a61fc88-432d-4233-8458-c86b40062574,6077c084-5aa5-4bff-af8b-9f805ba56092,Iowa,Dynamic Imaging Group,,,,,2010-01-27,,,4000.0,0.0,0.0
96deaba2-741e-445b-bad0-3f677988f79e,7644e740-ea1e-4265-8c0d-a4954668db47,Iowa,The Dimensional Group,,,,,2010-01-28,,,3535.0,0.0,0.0
e13a182a-1c0c-4f1b-a791-d63d9f81782c,2b84e0b7-3ade-42fb-8522-de4a7f9e24ed,Iowa,Omo's Transportation ,,,,,2010-01-28,,,852.0,0.0,0.0
0b80c7b1-9f39-4882-bca8-982d86352273,77f54163-b932-4878-a725-19488e629c45,Iowa,Champion Windows,,,,,2010-01-28,,,378.0,0.0,0.0
0171b690-cdbd-4e8e-ad4b-1a189c0db538,304c9e23-da29-4a8c-a8f9-ec48b49138ac,Iowa,City of Holstein,,,,,2010-01-29,,,1235.0,0.0,0.0
58cbdebc-c6e8-425e-924d-08ca90ea9210,18152d07-ec35-4897-8efb-54df7a0a7d31,Iowa,"Simons Trucking , Inc. ",,,,,2010-01-29,,,815.0,0.0,0.0
060ebe2c-b073-4bde-8fbd-ed5bab439ea4,a370e6e0-cdd0-483c-bfd0-7591682c75a6,Iowa,Park Avenue Laundry Services,,,,,2010-01-29,,,982.0,0.0,0.0
